ab10ad519bec42dcbe9aae3871afc4bf	Not all hypercube %(hypercube)s in DRS role %(linkrole)s, does not have closed='false'	EFM.6.16.06	GFM.1.08.06
db6d376d96274f3d8943c0b511bcef4d	Negative table axis %(dimension)s in DRS role %(linkrole)s, not in any positive table in same role	EFM.6.16.07	GFM.1.08.08
b08b6d01e8ec4fc3a8c316f8d4fc114f	Not all hypercube %(hypercube)s in DRS role %(linkrole)s, is also the target of a positive hypercube	EFM.6.16.08	GFM.1.08.08
60311851aee24a1eabbaacc317cb4092	Axis %(dimension)s in DRS role %(linkrole)s, missing targetrole consecutive relationship	EFM.6.16.09	GFM.1.08.09
929944d431f340e3921885685420a638	Domain member %(concept)s in DRS role %(linkrole)s, missing targetrole consecutive relationship	EFM.6.16.09	GFM.1.08.09
36a370ff033a409eb12c3034dcaf41f0	Table %(hypercube)s in DRS role %(linkrole)s, missing targetrole consecutive relationship	EFM.6.16.09	GFM.1.08.09
fd0ea2541a3c42f2a7113ef105c5abbc	References for extension concept %(concept)s are not allowed: %(text)s	EFM.6.18.01	GFM.1.9.1
e1d99e17b8c74cd2ba23a2fa0620f328	References for standard taxonomy concept %(concept)s are not allowed in an extension linkbase: %(text)s	EFM.6.18.02	SBR.NL.2.1.0.08
5f6707b76201465e8b9898da19ae2a9d	Namespace: %(namespace)s disallowed schemaLocation %(schemaLocation)s	EFM.6.22.02	GFM.1.1.3	SBR.NL.2.1.0.06
11c0723cb1fe40a4a14fe32384d9b9e1	Namespace: %(namespace)s disallowed schemaLocation blocked %(schemaLocation)s	EFM.6.22.02	GFM.1.1.3	SBR.NL.2.1.0.06
d563f73cdc9b4ecaa64c093cf868072e	Prohibited file for filings %(blockedIndicator)s: %(url)s	EFM.6.22.02	GFM.1.1.3	SBR.NL.2.1.0.06
10e9b4315062431e8830e7db2bdb68ee	References for conflicting standard taxonomies %(namespaceConflicts)s are not allowed in same DTS	EFM.6.22.03
5f1baf08cbac41d181b233c5d3ef3346	Inline XBRL footnote %(footnoteID)s is missing an xml:lang attribute	EFM.N/A	GFM:1.10.13
